Wavelength (nm),Reflectance
350.0,0.01889214074357531
351.0,0.019095170248458786
352.0,0.019197141322320123
353.0,0.01953856332870612
354.0,0.01981919943292066
355.0,0.019945242487258506
356.0,0.02003368873813813
357.0,0.02033790364848652
358.0,0.020521694059192862
359.0,0.02081568002865514
360.0,0.021268597016801498
361.0,0.021554703585740388
362.0,0.02159139047626155
363.0,0.02184562402485445
364.0,0.022457321471758482
365.0,0.02247907211141553
366.0,0.02245343691738955
367.0,0.02262280205288836
368.0,0.02300724072359638
369.0,0.023144355408855295
370.0,0.02332324110844725
371.0,0.023606158925641413
372.0,0.023884544900955693
373.0,0.024161185795951456
374.0,0.02433752052847877
375.0,0.02436898996725064
376.0,0.02430420004975188
377.0,0.02468485586982005
378.0,0.02507455193304146
379.0,0.025171259769782184
380.0,0.02532527625681757
381.0,0.025478331784132554
382.0,0.02565098268892895
383.0,0.025859439537005702
384.0,0.026059512725602457
385.0,0.026177234258626055
386.0,0.026369251556715465
387.0,0.026801093494823014
388.0,0.027013082742100982
389.0,0.027060798211463635
390.0,0.02713252058608014
391.0,0.027462807962901875
392.0,0.02785875827937464
393.0,0.028234482185705196
394.0,0.028572436869811795
395.0,0.02894210950058653
396.0,0.029074505597034162
397.0,0.029202530217041365
398.0,0.02949486813796879
399.0,0.029651582477630653
400.0,0.029980920881115505
401.0,0.030302479104391822
402.0,0.03035612882873745
403.0,0.03050378214678575
404.0,0.030665794421072413
405.0,0.030814878863811703
406.0,0.0309936224261716
407.0,0.031260723145823864
408.0,0.03151339344896509
409.0,0.03168752227822774
410.0,0.0318235655776267
411.0,0.031959182599535424
412.0,0.032096684845063526
413.0,0.032250798596439645
414.0,0.03253112171063162
415.0,0.03272464900374174
416.0,0.03286343028311131
417.0,0.033089651976235625
418.0,0.03333033233633425
419.0,0.033499868889362926
420.0,0.0336246238197259
421.0,0.03384095642828794
422.0,0.03398634329407741
423.0,0.03414038471489213
424.0,0.03435885919991764
425.0,0.03454491327639918
426.0,0.034698671423188776
427.0,0.03484826420365743
428.0,0.03502500354049462
429.0,0.035209171886957845
430.0,0.03537351622950286
431.0,0.035558534526993806
432.0,0.03582835340590397
433.0,0.03596208179649681
434.0,0.036128528866816924
435.0,0.036383978996569886
436.0,0.036558804468477736
437.0,0.03671599218584096
438.0,0.036871280888757955
439.0,0.037029400879952414
440.0,0.03719280823553735
441.0,0.037358978748996255
442.0,0.03751645809344027
443.0,0.03765615286841042
444.0,0.037813128349521635
445.0,0.03796544362872318
446.0,0.03812354918659216
447.0,0.038334764692997236
448.0,0.03846648274104018
449.0,0.03855801709572158
450.0,0.03867457200331164
451.0,0.03885879528085093
452.0,0.03899399148655341
453.0,0.0391225172980429
454.0,0.03932334058951296
455.0,0.03947403144956904
456.0,0.03958520524097422
457.0,0.03969691035272444
458.0,0.03986309764423769
459.0,0.04003938417618031
460.0,0.04016513192297599
461.0,0.040245020877221815
462.0,0.04042553392872082
463.0,0.04058418735098438
464.0,0.040704804474827445
465.0,0.040813022123971976
466.0,0.04094522081772541
467.0,0.041070359643366285
468.0,0.04119147741566875
469.0,0.04133907540161079
470.0,0.04149706894285927
471.0,0.04162987097306852
472.0,0.04173986577517207
473.0,0.041899694074078335
474.0,0.04205656716588957
475.0,0.0421781366276737
476.0,0.042265952659168174
477.0,0.042423336842305225
478.0,0.042580922347297816
479.0,0.042712452829203
480.0,0.04282759032318684
481.0,0.04293593195345738
482.0,0.043079514328650835
483.0,0.0432685497909764
484.0,0.043457036272750445
485.0,0.043573238818809146
486.0,0.04368445529781984
487.0,0.043867069858799096
488.0,0.04404668564209223
489.0,0.04420772206069446
490.0,0.04434485493395608
491.0,0.044467647076212515
492.0,0.04462948223580577
493.0,0.04480092734362786
494.0,0.044964743235657086
495.0,0.04513713372463391
496.0,0.0453323091735592
497.0,0.04551765242097691
498.0,0.045663350562997196
499.0,0.04578717106328496
500.0,0.045948516144089256
501.0,0.04615481726838748
502.0,0.046371132027665254
503.0,0.04654415623039376
504.0,0.04671115409500452
505.0,0.04688279325117479
506.0,0.04701212554349228
507.0,0.0471861247886987
508.0,0.04736895682926111
509.0,0.047519922330936055
510.0,0.04770980888620888
