Wavelength (nm),Reflectance
350.0,0.020316975467014803
351.0,0.02014745329086224
352.0,0.020163354944495258
353.0,0.020735916601383873
354.0,0.020241530376602885
355.0,0.020003829671815996
356.0,0.020270082073468074
357.0,0.020139448436057805
358.0,0.020226703094394616
359.0,0.020460431788791592
360.0,0.020668955834790705
361.0,0.02069804797460004
362.0,0.02072492341011594
363.0,0.0207461501731885
364.0,0.020724756804262313
365.0,0.020631523578407567
366.0,0.02063851645215697
367.0,0.020719039222262512
368.0,0.020776714551717007
369.0,0.02078161584192143
370.0,0.020651367497775172
371.0,0.020711062162224517
372.0,0.02135648294885375
373.0,0.02132570207572138
374.0,0.021081104017366577
375.0,0.020961943429562976
376.0,0.02094412967899101
377.0,0.02146839729259076
378.0,0.021735494558333443
379.0,0.021386927129315173
380.0,0.02138799268874794
381.0,0.021370213115995303
382.0,0.021562046727381406
383.0,0.022026670294791013
384.0,0.021616475278102842
385.0,0.02172780791938455
386.0,0.02214101943441945
387.0,0.021982443340680193
388.0,0.021867436103704493
389.0,0.02185527299889081
390.0,0.02197126847059648
391.0,0.022218683188460844
392.0,0.022268368303760257
393.0,0.022373327392481726
394.0,0.022613309805061443
395.0,0.02266849199593435
396.0,0.022532311854465227
397.0,0.022475734859109413
398.0,0.022614924992879457
399.0,0.02253636676735027
400.0,0.022469347640391733
401.0,0.022493676685108533
402.0,0.0226074367632373
403.0,0.02274435201103923
404.0,0.022825238032993696
405.0,0.022850907074411606
406.0,0.022885699289479908
407.0,0.022877507786895523
408.0,0.02294321654429227
409.0,0.02309448830820011
410.0,0.023131896430584088
411.0,0.023193263277202475
412.0,0.02326781921586839
413.0,0.02331468257546586
414.0,0.023324197455828987
415.0,0.023329381414716688
416.0,0.023371577260635573
417.0,0.02347619177622685
418.0,0.023553732072287642
419.0,0.02359169204030722
420.0,0.023606407506854762
421.0,0.023635756669617994
422.0,0.02371829128550031
423.0,0.0237870575000891
424.0,0.023822574734874896
425.0,0.023967809279619445
426.0,0.024047566274755256
427.0,0.024088280881362636
428.0,0.02416145159669886
429.0,0.024176928389496286
430.0,0.024190820320546078
431.0,0.02425241773503944
432.0,0.024378944477291574
433.0,0.024398272575779017
434.0,0.024418878155684075
435.0,0.02448960813030291
436.0,0.02452294747311023
437.0,0.02460131347242646
438.0,0.02465745497685931
439.0,0.024651087634316626
440.0,0.024745915965340638
441.0,0.024813187860045115
442.0,0.02484659683539435
443.0,0.024901299103162564
444.0,0.024972676611157863
445.0,0.02503504113172343
446.0,0.025094450871589798
447.0,0.025191996950107445
448.0,0.025255979096457347
449.0,0.025283950585193303
450.0,0.025304780871407022
451.0,0.025388536393484592
452.0,0.025461108212000826
453.0,0.025525864852870405
454.0,0.025608641255299918
455.0,0.025665130732541248
456.0,0.025742697138134263
457.0,0.025826869409082524
458.0,0.025847484062739692
459.0,0.02588889030072544
460.0,0.025971814629442695
461.0,0.026084583605534877
462.0,0.026176452495523885
463.0,0.026243634470713165
464.0,0.026316495971374313
465.0,0.026419797587960512
466.0,0.026483676161130485
467.0,0.02654128903641856
468.0,0.026613568727352477
469.0,0.026706849955746265
470.0,0.026829847960771785
471.0,0.02690793908073866
472.0,0.026939144294308222
473.0,0.02706797069804835
474.0,0.02719224299374363
475.0,0.02727075659545444
476.0,0.027306975974489167
477.0,0.027398026408258464
478.0,0.027500484629264448
479.0,0.02758514928069667
480.0,0.027642982477704386
