Wavelength (nm),Reflectance
350.0,0.13103707776856482
351.0,0.13139161058987955
352.0,0.13182982308318672
353.0,0.13209601317990793
354.0,0.1320362310669318
355.0,0.1323578988762314
356.0,0.13305037782051454
357.0,0.13341641202496357
358.0,0.13356901813401767
359.0,0.13375664394491987
360.0,0.13414662354588502
361.0,0.1347370951859731
362.0,0.13546962916713998
363.0,0.1359492457899521
364.0,0.13608992864364225
365.0,0.13672558893521228
366.0,0.13714136528768947
367.0,0.13738820925444215
368.0,0.1377890770765918
369.0,0.13859141904722083
370.0,0.1391960857193219
371.0,0.13955588103628974
372.0,0.14001128753569442
373.0,0.14056151262768032
374.0,0.14103938153804826
375.0,0.14155596866748268
376.0,0.14251855840787392
377.0,0.1432858009839078
378.0,0.14384645771815696
379.0,0.14431919755259562
380.0,0.14479771192742677
381.0,0.14547629640017637
382.0,0.14610523133226075
383.0,0.14654126722816924
384.0,0.1476050272227797
385.0,0.14838038505724852
386.0,0.14887978304002616
387.0,0.14955800277106007
388.0,0.1503225764948244
389.0,0.15091205059672796
390.0,0.15138107106940402
391.0,0.15204450578058545
392.0,0.15275904165321222
393.0,0.15329043107463847
394.0,0.15361088010351634
395.0,0.1540094579124152
396.0,0.1546439994881812
397.0,0.1553483480566127
398.0,0.1559489109402217
399.0,0.1564615381492141
400.0,0.15690851003228162
401.0,0.1573246645224268
402.0,0.15772615143846427
403.0,0.15797754724027022
404.0,0.15834604120511223
405.0,0.1588888945174021
406.0,0.1594627227533981
407.0,0.16004900845687342
408.0,0.1605353419240842
409.0,0.16092303210245004
410.0,0.16141174211655063
411.0,0.16196757129304168
412.0,0.1624966770676479
413.0,0.16292817899306336
414.0,0.1633019852553567
415.0,0.16381019498332122
416.0,0.1643866155511909
417.0,0.16486719094661814
418.0,0.16546044113975128
419.0,0.1660052656054756
420.0,0.1664640566545549
421.0,0.16696253804148492
422.0,0.1675111656999139
423.0,0.16811254918762922
424.0,0.16874387931649765
425.0,0.16933344714624565
426.0,0.16992359736154045
427.0,0.17050132456802244
428.0,0.17105755116086518
429.0,0.17169195952036348
430.0,0.17232137058638278
431.0,0.17294398385570509
432.0,0.17361829204314178
433.0,0.17430109321680184
434.0,0.17490680603636913
435.0,0.17544099034355978
436.0,0.17603536598655345
437.0,0.17663656239922743
438.0,0.1772452332329382
439.0,0.17786831048979443
440.0,0.17850635823691657
441.0,0.17910855099291312
442.0,0.17967240398973533
443.0,0.18021462393737778
444.0,0.18065842130740917
445.0,0.1811651794898128
446.0,0.18175028715963637
447.0,0.1822468702359226
448.0,0.182722654796211
449.0,0.18321990726880175
450.0,0.18374441312322484
451.0,0.18423040394408055
452.0,0.18465711896699522
453.0,0.18505747140438555
454.0,0.18548056364993817
455.0,0.18590551671599023
456.0,0.1863216077984504
457.0,0.18672989044742888
458.0,0.18713945824830436
459.0,0.18747537593142255
460.0,0.1878330115421293
461.0,0.18825894608646754
462.0,0.18863720286210575
463.0,0.18899486705897897
464.0,0.1893324366845145
465.0,0.1896530760446887
466.0,0.18999116314940417
467.0,0.1903515399970399
468.0,0.19070866209736795
469.0,0.19102147370533626
470.0,0.19135099898859248
471.0,0.19170537574327934
472.0,0.19207481849537042
473.0,0.19243799091070565
474.0,0.19271581066826257
475.0,0.19299225122863864
476.0,0.19336164405892864
477.0,0.19373988151415528
478.0,0.19413200433494096
479.0,0.19451397489051803
480.0,0.19485219386272556
481.0,0.195219171148708
482.0,0.19563040717353872
483.0,0.19606396074010143
484.0,0.19644249900387198
485.0,0.19684417838492405
486.0,0.19724518106846992
487.0,0.19763069869651823
488.0,0.1981472971832118
489.0,0.19863946590267545
490.0,0.19906630960114535
491.0,0.19947747801451834
492.0,0.19992791380995714
493.0,0.20035488295780687
494.0,0.20076072586951604
495.0,0.20126780766485317
496.0,0.2017352928191934
497.0,0.2021652589111657
498.0,0.20260270215527057
499.0,0.2030840093953331
500.0,0.20357108132466264
501.0,0.20404464134836345
502.0,0.20450187238415732
503.0,0.20495995909098905
504.0,0.20544840695439184
505.0,0.20595475097353927
506.0,0.2064071212888123
507.0,0.2068451131439971
508.0,0.20730141111210104
509.0,0.20778865351183418
510.0,0.20825108202836043
511.0,0.20872198473239562
512.0,0.20921175393844443
513.0,0.209711978305526
514.0,0.21018774898981324
515.0,0.21066908668507855
516.0,0.21117495847437218
517.0,0.21168817343763816
518.0,0.2122253152111646
519.0,0.2127756983180133
520.0,0.2133072955994991
521.0,0.2137559445180552
522.0,0.21420591576277448
523.0,0.21470093266600354
524.0,0.21524287880658657
525.0,0.21574165804492454
526.0,0.21625853235156012
527.0,0.21682048646367805
528.0,0.21736349826341783
529.0,0.2179351705063436
530.0,0.21851824044346782
531.0,0.21909485310000149
532.0,0.2196714823906259
533.0,0.22027428724577988
534.0,0.22091432802863356
535.0,0.22158801817911625
536.0,0.22222726725706993
537.0,0.22284666360920435
538.0,0.2234961917024166
539.0,0.22425574921218835
540.0,0.22497858974842583
541.0,0.2256853621280341
542.0,0.22644167425016826
543.0,0.22720544138800855
544.0,0.22793990328608724
545.0,0.22867149493296654
546.0,0.22946637062985153
547.0,0.23022418278328455
548.0,0.23102625806837293
549.0,0.23191808523240537
550.0,0.2327914494183122
551.0,0.2336921060476505
552.0,0.2346353307154596
553.0,0.23562520400226997
554.0,0.23668264787528326
555.0,0.2377468886084845
556.0,0.2388016373719249
557.0,0.23988268365580387
558.0,0.2410041574424044
559.0,0.24211667004490423
560.0,0.2431838582806575
561.0,0.2442657499506418
562.0,0.24532376924265165
563.0,0.24636634051170636
564.0,0.24741596844188918
565.0,0.24842208525713078
566.0,0.24945869016868544
567.0,0.2505534517251959
568.0,0.2516620592911908
569.0,0.2528228723009164
570.0,0.25401321319766085
571.0,0.2552008656829553
572.0,0.2564261566874257
