Wavelength (nm),Reflectance
350.0,0.02117606465262522
351.0,0.02144911820892532
352.0,0.021595737223738046
353.0,0.021402260772072277
354.0,0.021506902088984006
355.0,0.02179162602071334
356.0,0.02201664833740634
357.0,0.021936503028458346
358.0,0.021797901700651268
359.0,0.021877284656770146
360.0,0.022150033119053242
361.0,0.022171565496651807
362.0,0.022381232977636493
363.0,0.022475186415228568
364.0,0.022312239427984354
365.0,0.02256910646873623
366.0,0.022664435042338508
367.0,0.02262099291171142
368.0,0.022682577484043134
369.0,0.023068532556044578
370.0,0.023189268197060915
371.0,0.023116304654816608
372.0,0.023312606308667196
373.0,0.023305771209925722
374.0,0.023275977917867542
375.0,0.02341027690454445
376.0,0.023785046066475118
377.0,0.023762741583142327
378.0,0.02364488193187529
379.0,0.02373906222069948
380.0,0.023985785216975346
381.0,0.024369479065226025
382.0,0.024513690637302136
383.0,0.024235765715719067
384.0,0.024407430347201588
385.0,0.02459242662581629
386.0,0.024724270125742277
387.0,0.024886325636719827
388.0,0.024778020751589337
389.0,0.02473457262416364
390.0,0.02485667986239215
391.0,0.02499433108148625
392.0,0.025155136526903675
393.0,0.02521054382967386
394.0,0.025210574794802723
395.0,0.025490562411647547
396.0,0.025802440074989847
397.0,0.025991221448518717
398.0,0.026026341765514074
399.0,0.026074411001439528
400.0,0.026233081279897544
401.0,0.02641782026984153
402.0,0.026504695383738914
403.0,0.026557066155923043
404.0,0.026679760710452294
405.0,0.026813687740451474
406.0,0.02678566574886238
407.0,0.026905953546088636
408.0,0.02698447327252817
409.0,0.026979258318560344
410.0,0.02722848707658486
411.0,0.02741465423587194
412.0,0.027460235506076288
413.0,0.027435086161531563
414.0,0.02765978679797795
415.0,0.027788420794729145
416.0,0.027791540189809456
417.0,0.0278292841171341
418.0,0.028077592653470953
419.0,0.02830950365019071
420.0,0.028408421670272743
421.0,0.028426746893758566
422.0,0.028588379149351095
423.0,0.028747238224083902
424.0,0.028790440401248615
425.0,0.028836070352891135
426.0,0.02894353185962293
427.0,0.02908504769849197
428.0,0.02921497470695741
429.0,0.029407916237759527
430.0,0.029536655230410158
431.0,0.02961286103891447
432.0,0.029750088682723986
433.0,0.029924945550741405
434.0,0.030073101903304617
435.0,0.03016687241216739
436.0,0.030233762807786654
437.0,0.030366708873052737
438.0,0.030524824717855347
439.0,0.03065893999591246
440.0,0.030821235098485916
441.0,0.03092503961159821
442.0,0.03100057261042192
443.0,0.031129459620328228
444.0,0.03128711561023078
445.0,0.031433294168931265
446.0,0.03153738822191027
447.0,0.03158673715535168
448.0,0.031757945964992394
449.0,0.03195819115485703
450.0,0.03208844607692321
451.0,0.03217254643937023
452.0,0.032336322182827906
453.0,0.03251942713936879
454.0,0.03260686375322804
455.0,0.0326692105241313
456.0,0.03278336068880396
457.0,0.03296246775042118
458.0,0.033152317306170576
459.0,0.0332564449820182
460.0,0.03337058468728339
461.0,0.033552489436501035
462.0,0.03370771635078766
463.0,0.03384506919840529
464.0,0.033969724572264055
465.0,0.03409196274520875
466.0,0.0342297878695327
467.0,0.03439929160090253
468.0,0.03458284721628528
469.0,0.03473740883279769
470.0,0.03485801979275423
471.0,0.03497398236527461
472.0,0.035102186605303176
473.0,0.03522487698842345
474.0,0.03539848547312169
475.0,0.035590751097395075
476.0,0.03575288667630213
477.0,0.03588412048390922
478.0,0.03604884926993844
479.0,0.036230932122897685
480.0,0.03636424530022342
481.0,0.036497499389868245
482.0,0.03662035949202708
483.0,0.036745830037465066
484.0,0.036938053374471494
485.0,0.037092609971491095
486.0,0.03725209330710435
487.0,0.03746947122527488
488.0,0.03765911438481115
489.0,0.037806598152443194
490.0,0.037922776195804114
491.0,0.038042543174719855
492.0,0.03825079711091359
493.0,0.03843710834423689
494.0,0.03855517087047308
495.0,0.03868751287374084
496.0,0.03885533532462828
497.0,0.0390596271272344
498.0,0.03927553726526415
499.0,0.039415739573003206
500.0,0.039548186174621316
501.0,0.03972204577830832
502.0,0.0399568172653577
503.0,0.04016127583098069
504.0,0.040333778319448996
505.0,0.04049175356356006
506.0,0.04066202691373122
507.0,0.04083265850394659
508.0,0.0410153540030201
509.0,0.04121636974501575
510.0,0.041399141754866677
511.0,0.04159508633615257
512.0,0.041803888409911394
513.0,0.04200449243289064
514.0,0.04219156385311316
515.0,0.042375019341848175
516.0,0.04256534662225248
517.0,0.042768311015199685
518.0,0.04298777121901398
519.0,0.04320923083555201
520.0,0.04341645759774092
521.0,0.04361581114372947
522.0,0.043802802097993296
523.0,0.044000557720133296
524.0,0.04423928467271099
525.0,0.04442993855614281
526.0,0.044640437554606734
527.0,0.04488649821508954
528.0,0.04505785289559077
529.0,0.04526927498741742
530.0,0.04551480835699477
531.0,0.04575540356369284
532.0,0.04594777611011054
533.0,0.046209883877220144
534.0,0.046505201191748544
535.0,0.04669236483502455
536.0,0.04692436465097929
537.0,0.04717976686213978
538.0,0.047424721543492004
539.0,0.047638838756944205
540.0,0.04789985830474872
541.0,0.04819960039102049
542.0,0.04849676734283453
543.0,0.048760582241427305
544.0,0.04899130560007273
545.0,0.04922705880803162
546.0,0.04952606351222407
547.0,0.04978210498591085
548.0,0.05003147537028952
549.0,0.05030390282763328
550.0,0.05055003232155149
551.0,0.050831101278659876
552.0,0.051122934128194665
553.0,0.051382903323692025
554.0,0.05168214592059326
555.0,0.05197921013430246
556.0,0.052261199588230535
557.0,0.052553841583590874
558.0,0.05288280372681822
559.0,0.05318690388053274
560.0,0.053433878014950656
561.0,0.053728308203516664
562.0,0.0540202192406035
563.0,0.05430710901527024
564.0,0.05460221307696684
565.0,0.05487166692391908
566.0,0.05513520149624082
567.0,0.05541972215253315
568.0,0.05575342682256049
569.0,0.056074429013501445
570.0,0.05637783312565785
571.0,0.056667543731522656
572.0,0.05692416986173088
573.0,0.05724002150216965
574.0,0.057584243783826365
575.0,0.05786900078452584
576.0,0.05819695989297091
577.0,0.05849806711218597
578.0,0.05876447583286073
579.0,0.059113417357047254
580.0,0.059492669118485546
581.0,0.05985281971705946
582.0,0.060165991140705304
583.0,0.06047054134405825
584.0,0.06082553924873995
585.0,0.06121658288053928
586.0,0.06157468104736879
