Wavelength (nm),Reflectance
350.0,0.017635054153858156
351.0,0.017643376648522387
352.0,0.017796705155888
353.0,0.017812446163777598
354.0,0.01778965398762254
355.0,0.017562495596276543
356.0,0.017395099063310524
357.0,0.017849928353615305
358.0,0.017858127697760146
359.0,0.017773073262904192
360.0,0.017932846714040135
361.0,0.018313651670733455
362.0,0.018275287222294143
363.0,0.018153384803514454
364.0,0.018266442913992948
365.0,0.018303138781003443
366.0,0.01848022104355572
367.0,0.018575484961851595
368.0,0.018365979293585338
369.0,0.0183011442120367
370.0,0.018533526298158933
371.0,0.018693012988495385
372.0,0.01825648398348419
373.0,0.01837378329345313
374.0,0.01890126020705238
375.0,0.019383534186924206
376.0,0.019244534253065434
377.0,0.01899533497115705
378.0,0.01887788745528006
379.0,0.01901700267994724
380.0,0.01944112055586058
381.0,0.019741269892192735
382.0,0.01980575093476426
383.0,0.019715131694301256
384.0,0.019783907132352903
385.0,0.01986551321710313
386.0,0.019949936575010742
387.0,0.02007042380198276
388.0,0.020030227045368082
389.0,0.02023916774937297
390.0,0.020513406999350642
391.0,0.020207298585312967
392.0,0.020298213535789606
393.0,0.0205645749494196
394.0,0.020736820798065488
395.0,0.02079481092209999
396.0,0.020814837993394765
397.0,0.02081934456117464
398.0,0.02083429804097175
399.0,0.020934721825331088
400.0,0.021066020993659552
401.0,0.02114326549927787
402.0,0.021122539624551264
403.0,0.02120186162010611
404.0,0.021402388957196875
405.0,0.021577463257851152
406.0,0.0214855698430163
407.0,0.02143149510298903
408.0,0.02156512522758692
409.0,0.02182835625563108
410.0,0.02187443851113229
411.0,0.021963979268095755
412.0,0.022068656281159976
413.0,0.022122800651226824
414.0,0.022189719530208204
415.0,0.02229903336997096
416.0,0.02239370751734406
417.0,0.022410162368000516
418.0,0.022580905700079056
419.0,0.022682748351451548
420.0,0.022701105972116206
421.0,0.02287287531304031
422.0,0.022975359869753846
423.0,0.023042516227115614
424.0,0.0231474309370484
425.0,0.023353115728290463
426.0,0.023473736131964282
427.0,0.023554446330966077
428.0,0.023694279673339445
429.0,0.0238005009396732
430.0,0.02391916437256454
431.0,0.02408190311451184
432.0,0.024287210735773588
433.0,0.024370754108017673
434.0,0.02447953022664922
435.0,0.024658827804583398
436.0,0.02475430875453824
437.0,0.024893989022345693
438.0,0.025034187955497906
439.0,0.025134058547965344
440.0,0.025300918752038368
441.0,0.025443595078847806
442.0,0.025583067128560524
443.0,0.02577554083424456
444.0,0.025883193378110455
445.0,0.026004236998159253
446.0,0.02616210594663068
447.0,0.026275380708301137
448.0,0.026419181608349867
449.0,0.026593520020001017
450.0,0.026777302956754793
451.0,0.02694174433627085
452.0,0.027081559177572934
453.0,0.02719031635674324
454.0,0.027278786248705143
455.0,0.027441781999754656
456.0,0.027593013519674185
457.0,0.02771090177789923
458.0,0.027844975162914447
459.0,0.027955471194537267
460.0,0.028062603933803713
461.0,0.028187896469926647
462.0,0.028335805988721725
463.0,0.02847778857209773
464.0,0.028596592149291816
465.0,0.028696468413183133
466.0,0.028855030925424085
467.0,0.02899782058843192
468.0,0.029107230151302507
469.0,0.029217480089252717
470.0,0.02932782410573579
471.0,0.029409358567448165
472.0,0.029471617566389482
473.0,0.029597805329319937
474.0,0.02974244327437735
475.0,0.02985830487900671
476.0,0.029937388946712013
477.0,0.030126366618322045
478.0,0.030323070019591485
479.0,0.030464826654650952
480.0,0.03053845744537265
481.0,0.030667772359840025
482.0,0.030828541861268866
483.0,0.03100303849095088
484.0,0.031218974745579206
485.0,0.03138629179785692
486.0,0.03156283644142627
487.0,0.031809109374060014
488.0,0.03201224238799323
489.0,0.032192604148808014
490.0,0.032367784855001185
491.0,0.032551157780819344
492.0,0.03272332580184687
493.0,0.032928367276194234
494.0,0.03318229821297716
495.0,0.03345235153686739
496.0,0.033648681643004524
497.0,0.033841173704768454
498.0,0.034094536901704726
499.0,0.034274542612286865
500.0,0.034458208258947035
501.0,0.03468824243334855
502.0,0.034970733530872385
503.0,0.035237003347399876
504.0,0.03546898212960136
505.0,0.035671862251931946
506.0,0.035872209375798755
507.0,0.03608010472681623
508.0,0.036279790347999226
509.0,0.036471243958660214
510.0,0.036734346704443685
511.0,0.037041951175835815
512.0,0.037316162081583545
513.0,0.03747527554923761
514.0,0.03771475364818686
515.0,0.03799659273777697
516.0,0.0382711312127617
517.0,0.038519033762350004
518.0,0.03879552036755745
519.0,0.0390873677124891
520.0,0.03936509804711383
521.0,0.039628049495277554
522.0,0.039907622992351066
523.0,0.040219477380907684
524.0,0.040563465916305226
525.0,0.04091692603496215
526.0,0.04128185842660292
527.0,0.04165797640734891
528.0,0.042039835300701614
529.0,0.04240519347894481
530.0,0.0427772903700526
531.0,0.04319748380777262
532.0,0.0436908458481851
533.0,0.044204993293691486
534.0,0.04471897194579419
535.0,0.045244686467444825
536.0,0.04580564446139209
537.0,0.04639759056592239
538.0,0.047017443458243345
539.0,0.047651988726373475
540.0,0.04833512583732381
541.0,0.04904839305881727
542.0,0.049763427975495024
543.0,0.050485304573415546
544.0,0.051265716436756814
545.0,0.05210517035075269
546.0,0.052952389751858876
547.0,0.05383982996542172
548.0,0.054762966571610436
549.0,0.055718265426990356
550.0,0.05671280891868624
551.0,0.057822200600996264
552.0,0.05898357467723121
553.0,0.06010660063357328
554.0,0.06132856720271652
555.0,0.06262416280264471
556.0,0.06396774141361737
557.0,0.06534468280353324
558.0,0.06676240497916731
559.0,0.06820549406167294
560.0,0.06965262227528733
561.0,0.07110569836590754
562.0,0.07256473631136641
563.0,0.07405430933862395
564.0,0.075601489284047
565.0,0.07716432693640299
566.0,0.07877469547031564
567.0,0.08041898931509181
568.0,0.08202461677315792
569.0,0.08372553878610721
570.0,0.0854717035972207
571.0,0.08718403162728523
572.0,0.08890533648240226
573.0,0.09063317241705901
574.0,0.09235518681696629
575.0,0.09406428645724756
576.0,0.09583307539185196
577.0,0.0975864407544551
578.0,0.09929530994634063
579.0,0.10103784489890276
580.0,0.10274709239354335
581.0,0.10446007742227527
582.0,0.10621306868081276
583.0,0.10790404160163247
584.0,0.10962632795153938
585.0,0.11138248333519626
586.0,0.11309754422244878
587.0,0.11472156074026306
588.0,0.11633577957818482
589.0,0.11797968499841957
590.0,0.11952233537905961
591.0,0.12099502060285956
592.0,0.12238935155619354
593.0,0.1237416019563955
594.0,0.1250769378710962
595.0,0.1263829718911712
596.0,0.12765039478904974
597.0,0.12889114314513359
598.0,0.13014970104446683
599.0,0.13135896824592175
600.0,0.1324860510790036
601.0,0.13362323819993333
602.0,0.1347684793361006
603.0,0.13584556146711477
604.0,0.1367901490530566
605.0,0.1377606305303072
606.0,0.1387233374095672
607.0,0.1396535080479394
608.0,0.14054851717950625
609.0,0.14141320505522542
610.0,0.14222268516744987
611.0,0.14297636320349294
612.0,0.1437651360785229
613.0,0.14451124605778823
614.0,0.14521629271839642
615.0,0.14591596631483086
616.0,0.14661598703569492
617.0,0.14729668989399142
618.0,0.147941569714502
619.0,0.14856071352051434
620.0,0.14911982555843403
621.0,0.14968769166571708
622.0,0.15030457332544708
623.0,0.15084869909949983
624.0,0.15139155922160571
625.0,0.1519476228527013
626.0,0.15249569404520852
627.0,0.15301486915287257
628.0,0.15356937808697962
629.0,0.15414994258254353
630.0,0.1546225096217203
631.0,0.1550939389915535
632.0,0.155601014132448
633.0,0.1561352893339075
634.0,0.1566112130457172
635.0,0.15706781880200768
636.0,0.1575303629966774
637.0,0.1580061268127637
638.0,0.1584528791760249
639.0,0.1589091899452561
640.0,0.15939852702697638
641.0,0.1598857346849352
642.0,0.1603731152408102
643.0,0.1608503920949002
644.0,0.16131592299035158
645.0,0.16179112985898017
646.0,0.1622518230108253
647.0,0.16272298363565385
648.0,0.16326331325335375
649.0,0.16380407582568438
650.0,0.16429838301658156
651.0,0.16475372107111214
652.0,0.1652937438562589
653.0,0.16581143610276886
654.0,0.16631701694571493
655.0,0.16686212776430465
656.0,0.16740249093414344
657.0,0.16793723023264207
658.0,0.16842927548341222
659.0,0.1689102451648145
660.0,0.16946152233715486
661.0,0.17003816178437678
662.0,0.1705914480400806
663.0,0.1711502399522136
664.0,0.1716735710802584
665.0,0.1722214842073735
666.0,0.17285844153320132
667.0,0.1734222346476983
668.0,0.17400585628525897
669.0,0.1746184593457374
670.0,0.17518548000588968
671.0,0.17574996438474483
672.0,0.17632601574395448
673.0,0.17691328404003315
674.0,0.17750123159525058
675.0,0.17813966402494225
676.0,0.17880342446629702
677.0,0.17943659619013794
678.0,0.18003266442401286
679.0,0.18063010300831886
680.0,0.18124318981799867
681.0,0.18185688207972756
682.0,0.1825090390132273
683.0,0.18317730076136884
684.0,0.18383284117171675
685.0,0.18448136910855284
686.0,0.1850948555957711
687.0,0.18575289111508003
688.0,0.1864564015959978
689.0,0.18715668686872505
690.0,0.18786105936858152
691.0,0.18858471570311797
692.0,0.18925864946998058
693.0,0.18988291663569953
694.0,0.19052549867882834
695.0,0.19122403425801546
696.0,0.19195461456179055
697.0,0.19267614873521954
698.0,0.1933792153098057
699.0,0.1940664546403405
