Wavelength (nm),Reflectance
350.0,0.026652126523095947
351.0,0.026340494264507134
352.0,0.026102044690399236
353.0,0.02630725739904985
354.0,0.026538987102102906
355.0,0.02640936934921749
356.0,0.025962885412166563
357.0,0.025625474142000053
358.0,0.025546512031794553
359.0,0.025339536777575403
360.0,0.024963295901210027
361.0,0.02499096996957355
362.0,0.025057271513554538
363.0,0.025070147400246042
364.0,0.025043884774181235
365.0,0.025109228269712416
366.0,0.025029836330000756
367.0,0.02488490670778691
368.0,0.024796248111223076
369.0,0.024513243171681562
370.0,0.024253537930046355
371.0,0.024198530664580976
372.0,0.024421141509788042
373.0,0.024523552490504693
374.0,0.024506797089150253
375.0,0.02447900370663289
376.0,0.02459943801634875
377.0,0.024783499253865082
378.0,0.024806732934935623
379.0,0.024639535656532135
380.0,0.024677742574034003
381.0,0.024797783995131203
382.0,0.024856530582632624
383.0,0.024736039892008274
384.0,0.02442703420534291
385.0,0.02437982539207411
386.0,0.02456819429179451
387.0,0.024700405472236123
388.0,0.024576662048425887
389.0,0.02452589077245077
390.0,0.024568115271401153
391.0,0.024445397562465006
392.0,0.02455322364132362
393.0,0.024519741609405586
394.0,0.024286880181422114
395.0,0.02446247421783354
396.0,0.02423599988094773
397.0,0.02403821121062067
398.0,0.024192178838946227
399.0,0.024014912470120234
400.0,0.023998567022713472
401.0,0.024043478490867725
402.0,0.02389729591380755
403.0,0.02380217416662856
404.0,0.023734642442780656
405.0,0.023749774409779625
406.0,0.02394849743501649
407.0,0.023896907616348766
408.0,0.023829361568156657
409.0,0.023902256015444788
410.0,0.023968451333074747
411.0,0.023917819976129316
412.0,0.02385296453487689
413.0,0.023875745049606337
414.0,0.023867885973218417
415.0,0.02393170315476005
416.0,0.024044681414082905
417.0,0.02411316042792743
418.0,0.0240498013771621
419.0,0.024003739610404803
420.0,0.024030574413202558
421.0,0.02406116007671152
422.0,0.02406373062862443
423.0,0.024049366248498974
424.0,0.0240497183103445
425.0,0.024116982650464885
426.0,0.02425252376186505
427.0,0.024380259955522846
428.0,0.02442312568119513
429.0,0.024448071072461677
430.0,0.024500577426581464
431.0,0.024556524479010057
432.0,0.024554537141240135
433.0,0.024597101240372073
434.0,0.02464432935986782
435.0,0.02466866785695531
436.0,0.024685240008728977
437.0,0.024732562122429292
438.0,0.0248051212157924
439.0,0.02487935482370156
440.0,0.024915917959472154
441.0,0.024964058264777142
442.0,0.025027955211508367
443.0,0.025084945753935727
444.0,0.025107783885839792
445.0,0.025138827231630093
446.0,0.025193987081196155
447.0,0.025251014373620283
448.0,0.025250035390553534
449.0,0.025250004548126245
450.0,0.025296462372397695
451.0,0.025335064744743604
452.0,0.025401242580436054
453.0,0.025475352460876895
454.0,0.025524538443842604
455.0,0.025582482421906694
456.0,0.025606479414265037
457.0,0.02560983486407408
458.0,0.02565863922294072
459.0,0.025715406487980583
460.0,0.025763458123372975
461.0,0.02579743631411024
462.0,0.025826009308887423
463.0,0.025870145992377646
464.0,0.025932092009393223
465.0,0.025995613292094807
